date,smp_max,smp_min,smp_mean,supply
2020-02-07,158.68328520426886,74.49372730744206,100.81065360500014,64.31580951938153
2020-02-08,150.67865440919155,73.23709698735401,99.27879300783883,65.14926964562378
2020-02-09,151.648345627109,72.64193929635321,99.46439814261925,66.54839286255363
2020-02-10,160.43335124960942,75.81202714694236,102.82599379735127,65.9341072693655
2020-02-11,172.88056731305363,76.65354115199864,103.19404125636417,65.66335013901842
2020-02-12,171.75012157785383,76.35880644235598,101.90972333159202,63.208835115540204
2020-02-13,171.97711773849724,76.9336540169451,101.24097042808354,64.01757401115393
2020-02-14,172.48068873654142,76.68559579665246,101.06916189357872,66.42287432822853
2020-02-15,166.36390162943403,76.55401211842988,99.62781646096361,66.8658939992689
2020-02-16,168.40805883870007,75.85449583489432,100.54343039678805,66.48642288514208
2020-02-17,174.61943860727632,77.14817156098465,105.1628021939005,66.29116076183168
2020-02-18,174.98574989381535,77.21106903343308,105.94264669654358,65.61479321879575
2020-02-19,172.37051190191428,76.22582725744687,106.00497107335073,64.23806463829307
2020-02-20,169.676473202252,75.95183186523045,106.36008097297847,63.29851304123266
2020-02-21,168.74441259423233,75.802242179612,108.10736467082081,65.52499222651815
2020-02-22,168.42910683368896,75.0788532908817,108.65728631142629,65.13495160711251
2020-02-23,168.45287931871005,75.64754326973636,109.62510925147141,66.03495853045216
2020-02-24,171.35890433558887,76.66655878065214,109.13138117510746,66.27288306256109
2020-02-25,173.7421951181649,76.73457749039726,108.36585760139656,64.99127686157847
2020-02-26,172.37749657258996,77.10398789876425,109.2215771806872,62.956415630349845
2020-02-27,170.22071750734563,77.01705461508203,108.66003241053258,64.04811305258038
2020-02-28,175.36029019166227,76.65163414728548,112.45138410936377,66.67712747737446
2020-02-29,172.7896710946417,75.94674925521514,112.44367062691273,66.35110036933574
2020-03-01,154.95595893379163,74.01012153528615,98.16651096090956,66.7854612785447
2020-03-02,161.62804846755827,75.44765331139489,102.0902179196466,66.3461925624098
2020-03-03,160.91208175050843,75.45056740739409,101.64344981252535,67.22376443875292
2020-03-04,160.26073393698508,74.83281710724768,101.03981158833375,63.442309367129965
2020-03-05,161.4467325945277,74.80340591818906,101.62662987775862,64.1498864991526
2020-05-25,185.2859702096991,73.17011710558496,122.03664973187146,66.91663812611908
2020-05-26,189.00309501071123,73.2577076501162,123.34675106265665,66.76400050081416
2020-05-27,187.24966343725995,71.60383530351177,122.16772323130598,65.60674349672881
2020-05-28,186.861789564562,71.952640186781,123.04099015589868,67.14666803267403
2020-05-29,186.17227952334002,71.58688837194033,122.02789476770656,68.40472459527174
2020-05-30,182.36738762160994,71.44886888088823,119.30699282525299,64.33821606811811
2020-05-31,185.6650748567997,71.5582035319239,119.88732332680028,64.8811611582934
2020-06-01,196.3032061573846,66.98992552353863,145.83119001029326,67.06220565203662
2020-06-02,197.95750680540567,66.81159610589205,145.76910551301208,66.66392973332599
2020-06-03,194.79118903773158,65.02687509192171,145.2125578184696,66.77351579719257
2020-06-04,198.326261080308,65.20041543027284,146.04421605243365,67.20387705984024
2020-06-05,196.9656485894282,65.52053522277959,145.33810646071555,68.07657811493492
2020-06-06,193.88583785145312,65.34209345740094,143.0197673453693,66.62348563957941
2020-06-07,194.2746503075967,64.9364337383994,141.6492005938959,64.88564747025399
2020-06-08,198.41282355785856,67.47903873554944,148.27253790998958,66.00437024220982
2020-06-09,196.34153796222205,67.37247273931334,146.9183578576769,66.52896306308894
2020-06-10,199.53785873820172,65.74289546583536,149.31771641037597,65.10778343885347
2020-06-11,206.4286416390874,67.29592346215937,150.24728134202488,67.59325895760222
2020-06-12,201.03118879536947,68.0463270996481,153.95999689572253,65.15637749096354
2020-06-13,199.92369262855834,70.57716481569474,148.2844441276299,62.911707260074294
2020-06-14,198.65324358684538,70.77369852315474,151.82644330323663,62.26047782800143
2020-06-15,198.78491028424372,72.77941819890538,157.90479939115812,68.77995578304619
2020-06-16,203.48276352109434,72.66733654560215,157.91827954138097,69.51086291424623
2020-06-17,203.0951707598228,70.91767036499303,160.35737255312046,68.78619875993519
2020-06-18,206.22990940100718,71.17498933526223,162.43243336578678,67.38135032570531
2020-06-19,196.98281178297677,70.56496410226143,156.56197583653653,66.43450963711915
2020-06-20,197.1291466042015,70.68556699632309,158.94577084909437,64.18167903075937
2020-06-21,196.80237048341755,70.79103882960621,149.08512581643907,65.02098585300683
