date,smp_max,smp_min,smp_mean,supply
2020-02-07,185.4784517746782,82.81963046872221,116.13314909777048,84.37
2020-02-08,166.1966985411048,80.74937194307873,110.40869948561554,84.11
2020-02-09,165.09901163436814,78.95704877316439,110.19160573642708,82.41
2020-02-10,173.4043407474839,85.25669279845195,114.7759007418612,83.3
2020-02-11,182.29800001026717,85.21186074195745,115.41910388874844,75.87
2020-02-12,178.88158848985853,83.67742631534917,104.35668114304649,77.11
2020-02-13,183.60732676532854,84.36593565387165,108.62887206023522,74.24
2020-02-14,185.88500147708265,85.70447319659189,115.01706888578076,73.26
2020-02-15,163.60271646472162,77.76561463104724,99.74407093244942,67.03
2020-02-16,158.4582159218246,78.35569166852221,94.62783669663486,83.08
2020-02-17,165.81044015212774,83.95260579780803,106.93390174300625,91.7
2020-02-18,183.17005791774147,84.81387541075053,114.36137596428246,89.34
2020-02-19,190.45691118363723,85.84878962966526,121.18102249980333,84.65
2020-02-20,181.17611158111595,82.91290668186632,114.54305643687624,83.48
2020-02-21,180.18972069069366,81.97994844368145,115.5977274573142,76.18
2020-02-22,175.63131979561123,79.00749580614011,109.04055171079105,78.85
2020-02-23,179.5933585032236,81.1420190801043,117.17015899623453,79.97
2020-02-24,172.62059627841782,85.06007694342853,108.55854591047668,74.34
2020-02-25,164.4025635018907,80.41471040476404,104.19004432957236,71.42
2020-02-26,176.45829330867593,85.84449702801226,111.20513217481908,77.24
2020-02-27,173.46691493743162,83.36905064016517,109.7017288114287,77.31
2020-02-28,176.02458063870185,85.73225172376199,117.29441423621215,81.35
2020-02-29,165.1800237919868,83.43203728579617,106.43413679925156,73.92
2020-03-01,154.0773937423995,81.16569226296232,93.33335655729145,73.4
2020-03-02,158.08094099104912,83.05674863236332,103.43176275691303,82.43
2020-03-03,164.84057086532636,84.61899070380704,110.00149332711946,75.89
2020-03-04,157.08822629433703,83.38985336346354,104.16917805872518,83.86
2020-03-05,175.36166251964931,84.81855368575633,114.48681150585341,84.14
2020-05-25,183.21821840773367,73.75348434803999,122.25789346649593,66.91663812611908
2020-05-26,183.41472501917198,75.25712292859549,123.09350318095488,66.76400050081416
2020-05-27,185.37568694205308,73.88142994372116,122.54796369191226,65.60674349672881
2020-05-28,185.57033546415474,73.83993212797787,123.08063105058402,67.14666803267403
2020-05-29,185.41870043226425,73.14233853356069,122.3835954944332,68.40472459527174
2020-05-30,180.38523370171407,72.98135631060472,118.95262500093318,64.33821606811811
2020-05-31,181.517558331787,72.57759809003771,119.23412465389549,64.8811611582934
2020-06-01,196.08964087052564,68.79388410155143,144.5138908345055,67.06220565203662
2020-06-02,197.64192444441733,68.83906765552094,144.72596055509595,66.66392973332599
2020-06-03,194.10667663822778,66.95500804086791,144.30148477257188,66.77351579719257
2020-06-04,197.45885725018653,65.97115867469269,143.08648179187412,67.20387705984024
2020-06-05,194.35661578714428,66.5736085812893,143.5194278539206,68.07657811493492
2020-06-06,193.5087858649965,66.58902716769046,142.13956068946277,66.62348563957941
2020-06-07,191.99368221269913,66.64575656519379,142.07735207197084,64.88564747025399
2020-06-08,198.78117871682906,68.36880863388191,147.12642429902067,66.00437024220982
2020-06-09,197.54781220656537,67.61104448251693,145.4513372959642,66.52896306308894
2020-06-10,197.13550976976293,68.68801073363949,149.320370685013,65.10778343885347
2020-06-11,200.83788020164093,69.5329458787025,147.86659073525547,67.59325895760222
2020-06-12,199.4171919928802,69.10567756865527,151.11792160663458,65.15637749096354
2020-06-13,198.47678895848557,72.35735214920845,148.32812773805463,62.911707260074294
2020-06-14,196.73741408620273,72.48170967977433,149.49078618840505,62.26047782800143
2020-06-15,202.174724509694,73.17089204414674,154.41508566539287,68.77995578304619
2020-06-16,202.34566606965979,75.18554861118162,155.0711934697459,69.51086291424623
2020-06-17,202.00091011296942,72.84247017993937,159.7905348989296,68.78619875993519
2020-06-18,202.87199349599123,73.43913993124502,158.41022705002982,67.38135032570531
2020-06-19,195.3731521136918,71.71759273649909,153.84635372796694,66.43450963711915
2020-06-20,195.45372096059225,71.7241173735502,154.72439013600922,64.18167903075937
2020-06-21,195.1231780953725,72.23279261096458,148.68323719683545,65.02098585300683
