date,smp_max,smp_min,smp_mean,supply
2020-02-07,165.49319262843997,88.70906344433283,109.91304244420635,82.49656860987382
2020-02-08,162.32098693165227,88.97140382279323,111.24415936199621,79.04638883339562
2020-02-09,160.52000747432456,88.57094474054247,111.01813360246085,79.98199777772916
2020-02-10,163.03264057460598,89.40870053377093,108.9686410774699,80.96308733907364
2020-02-11,160.85739778187275,87.06864563951686,103.99556613962382,77.37777032429432
2020-02-12,166.86285231616108,88.03635061068644,107.14041884607539,77.72864950273441
2020-02-13,167.19609569441735,89.48249344835581,110.9558536878142,81.9203739695109
2020-02-14,164.29773926020337,89.57386798223806,109.94614831589642,79.7026422609864
2020-02-15,164.4638988186244,89.7461629971308,108.98814093642372,81.61751399776723
2020-02-16,159.16840593265317,87.67645745461297,103.53630185418459,77.17315424076165
2020-02-17,163.83139513508252,87.38210063977786,107.61547225729092,76.90835854214276
2020-02-18,167.27718134898353,87.40234010294586,109.72541073188248,77.7377014566161
2020-02-19,169.07688357347118,88.70566007069907,111.94442167149354,78.3480529167234
2020-02-20,162.1924483036032,86.46670311757879,108.85952533395273,76.58847739099724
2020-02-21,157.53090047694363,86.44494866550498,106.41311833072245,76.22050793444402
2020-02-22,165.18177575642804,88.46511516856728,111.76796439812715,80.08666936092023
2020-02-23,165.53585928725892,88.30496335121032,109.79932391774398,80.52556404300664
2020-02-24,168.35887216551242,88.48636471901571,111.97665720249275,80.15452549936391
2020-02-25,168.14794833435855,88.40236592436882,111.04913035214581,79.07665613991551
2020-02-26,168.05103346277363,88.40317118234275,108.7738142207015,78.89561361401995
2020-02-27,168.33698524870528,88.29467185753222,111.41676818894477,79.15752671092415
2020-02-28,167.34100816894988,87.87807774062694,108.72143213731631,78.14535907031711
2020-02-29,164.5209612708725,88.29355203619738,108.30200472948056,78.61418436702691
2020-03-01,155.87296328571566,89.15205296937222,109.80628844727696,75.81628680884332
2020-03-02,172.23801017582448,90.67950113695785,111.29110628780745,80.51909199768534
2020-03-03,173.29406629606663,91.23234581429975,110.49064137477595,80.82214017812507
2020-03-04,173.671703676242,91.2419375020565,112.50344914832871,79.21765610732587
2020-03-05,173.85331651828278,91.28144954135682,113.84012314327845,79.93261927775208
2020-05-25,0.0,0.0,0.0,0.0
2020-05-26,0.0,0.0,0.0,0.0
2020-05-27,0.0,0.0,0.0,0.0
2020-05-28,0.0,0.0,0.0,0.0
2020-05-29,0.0,0.0,0.0,0.0
2020-05-30,0.0,0.0,0.0,0.0
2020-05-31,0.0,0.0,0.0,0.0
2020-06-01,0.0,0.0,0.0,0.0
2020-06-02,0.0,0.0,0.0,0.0
2020-06-03,0.0,0.0,0.0,0.0
2020-06-04,0.0,0.0,0.0,0.0
2020-06-05,0.0,0.0,0.0,0.0
2020-06-06,0.0,0.0,0.0,0.0
2020-06-07,0.0,0.0,0.0,0.0
2020-06-08,0.0,0.0,0.0,0.0
2020-06-09,0.0,0.0,0.0,0.0
2020-06-10,0.0,0.0,0.0,0.0
2020-06-11,0.0,0.0,0.0,0.0
2020-06-12,0.0,0.0,0.0,0.0
2020-06-13,0.0,0.0,0.0,0.0
2020-06-14,0.0,0.0,0.0,0.0
2020-06-15,0.0,0.0,0.0,0.0
2020-06-16,0.0,0.0,0.0,0.0
2020-06-17,0.0,0.0,0.0,0.0
2020-06-18,0.0,0.0,0.0,0.0
2020-06-19,0.0,0.0,0.0,0.0
2020-06-20,0.0,0.0,0.0,0.0
2020-06-21,0.0,0.0,0.0,0.0
